customer_id,dob,age,age_imputed,gender,location,account_balance,tx_count,total_spend
C1038064,1994-05-09,22,22,M,HYDERABAD,7366.31,4,2448.28
C1019207,1994-03-11,22,22,M,THANE,32566.13,3,2608.10
C1010005,1998-04-07,18,18,M,PUNE,5264.65,4,1823.94
C1043264,1981-06-07,35,35,M,BANGALORE,22661.13,2,386.44
C1011019,1957-03-23,59,59,M,PUNE,66721.92,3,4049.58
C1032570,1969-05-06,47,47,F,BANGALORE,10227.44,3,320.53
C1036110,1968-11-24,48,48,F,KOLKATA,17404.36,3,438.56
C1015230,1967-07-16,49,49,M,BANGALORE,71150.23,4,3131.48
C1001435,1978-07-11,38,38,M,BANGALORE,8808.81,2,1807.98
C1014599,1973-05-14,43,43,M,CHENNAI,60161.25,2,1099.58
C1031130,1954-10-05,62,62,F,MUMBAI,21281.97,4,948.07
C1034277,1971-11-05,45,45,M,BANGALORE,205493.99,3,480.67
C1015210,1951-01-04,65,65,M,NEW DELHI,1573.10,2,623.79
C1023388,1966-06-16,50,50,F,KOLKATA,13395.47,4,908.05
C1036080,,,42,M,JAIPUR,16052.44,1,439.42
C1048702,1955-03-21,61,61,M,BANGALORE,7655.52,4,3171.53
C1030329,1979-06-13,37,37,M,BANGALORE,32777.53,2,1157.26
C1032012,1953-10-25,63,63,M,MUMBAI,10071.20,4,5352.80
C1011561,1995-05-01,21,21,M,HYDERABAD,14704.45,3,915.14
C1017716,,,42,M,BANGALORE,11716.99,2,835.54
C1033691,1982-03-11,34,34,F,BANGALORE,15092.29,1,23.73
C1007701,1962-11-24,54,54,F,AHMEDABAD,12950.64,3,809.98
C1041018,1974-11-18,42,42,F,MUMBAI,23511.86,2,853.47
C1042061,1983-03-11,33,33,M,CHENNAI,11721.04,5,5245.45
C1047647,1989-07-18,27,27,F,NEW DELHI,272.55,5,4067.03
C1003096,1998-02-02,18,18,M,CHENNAI,56911.97,5,915.96
C1032352,1987-11-06,29,29,F,INDORE,31616.85,4,8380.69
C1042856,1955-08-04,61,61,M,INDORE,13830.61,6,2427.26
C1009800,1986-02-04,30,30,M,SURAT,5570.33,4,3721.98
C1009550,1970-09-04,46,46,M,MUMBAI,56804.46,1,35.64
C1002553,1976-08-10,40,40,M,HYDERABAD,14321.00,3,1049.15
C1038035,1965-10-04,51,51,M,BANGALORE,238764.86,2,2399.54
C1045842,1976-04-17,40,40,M,MUMBAI,6759.93,3,1502.38
C1021711,,,42,M,NEW DELHI,16328.88,2,2345.15
C1040425,1965-12-14,51,51,F,BANGALORE,6398.20,2,320.92
C1012680,1992-08-14,24,24,M,MUMBAI,8724.10,4,1647.95
C1021224,1996-04-26,20,20,F,LUCKNOW,46684.61,4,1501.63
C1021301,,,42,F,KOLKATA,112605.13,3,1110.59
C1038498,1993-04-04,23,23,M,BANGALORE,21553.09,1,183.28
C1007775,1963-12-26,53,53,M,BANGALORE,18757.52,5,1115.85
C1028764,1966-05-01,50,50,F,THANE,42203.19,3,573.17
C1039263,1959-10-07,57,57,M,SURAT,12675.42,3,2263.27
C1031533,1984-04-14,32,32,F,PUNE,17000.90,2,432.57
C1025478,1959-05-21,57,57,M,JAIPUR,7300.90,1,741.91
C1022523,1954-12-27,62,62,F,MUMBAI,44946.88,1,61.86
C1031195,1960-04-26,56,56,F,KOLKATA,42644.88,1,87.13
C1000031,1960-07-25,56,56,M,MUMBAI,3258.20,4,1696.17
C1018233,1974-11-09,42,42,M,MUMBAI,6125.28,4,829.77
C1023736,1974-07-02,42,42,F,CHENNAI,16887.05,1,2017.08
C1011521,1987-09-04,29,29,M,INDORE,41490.12,3,4173.85
C1045475,1959-02-18,57,57,M,HYDERABAD,22610.00,1,171.34
C1036652,1982-01-09,34,34,F,BANGALORE,2728.49,2,1322.04
C1049681,1960-05-07,56,56,M,NOIDA,119561.75,3,805.10
C1006425,1959-02-25,57,57,M,NOIDA,31885.20,4,1279.55
C1016789,1962-02-08,54,54,F,PUNE,5294.80,2,1069.84
C1014273,,,42,F,NEW DELHI,12924.24,3,667.00
C1008211,1958-03-05,58,58,M,HYDERABAD,45232.17,3,1551.73
C1011807,1952-01-17,64,64,M,AHMEDABAD,13834.09,6,13026.81
C1022721,1980-10-01,36,36,M,KOLKATA,49539.29,6,2310.90
C1027629,1981-09-25,35,35,M,GURGAON,13397.59,1,762.80
C1010515,,,42,M,NEW DELHI,10358.15,2,6472.33
C1026643,1965-11-20,51,51,M,NOIDA,81941.85,2,13038.38
C1030416,1967-03-17,49,49,M,PUNE,359344.94,2,1019.87
C1033543,1961-07-05,55,55,M,NOIDA,6509.73,1,1493.81
C1025369,1982-02-19,34,34,M,HYDERABAD,8009.81,1,1665.39
C1020145,,,42,M,CHENNAI,19978.93,3,2117.00
C1016648,1978-06-01,38,38,F,CHENNAI,2933.11,1,3065.53
C1044182,1987-09-25,29,29,M,MUMBAI,34437.04,3,760.46
C1032180,1970-06-23,46,46,F,MUMBAI,20399.78,3,3149.72
C1024021,1984-02-20,32,32,M,BANGALORE,38742.03,3,3606.59
C1049457,1980-01-24,36,36,M,NEW DELHI,61891.67,2,665.17
C1034160,1954-01-15,62,62,M,BANGALORE,44218.66,1,114.40
C1039694,1975-06-06,41,41,M,GURGAON,12954.20,2,591.32
C1009710,1967-02-19,49,49,F,THANE,16494.66,3,846.69
C1030140,1959-12-02,57,57,M,THANE,7135.53,3,1176.51
C1033347,1986-07-11,30,30,M,KOLKATA,96497.30,2,773.11
C1020136,1957-08-21,59,59,M,HYDERABAD,50398.99,2,1478.75
C1037299,1987-02-06,29,29,M,MUMBAI,1943.54,5,7047.81
C1007786,1992-12-05,24,24,M,CHENNAI,25622.87,3,10693.60
C1035342,1985-03-10,31,31,M,HYDERABAD,15439.99,2,838.43
C1020941,1965-03-11,51,51,M,KOLKATA,42632.11,3,10698.14
C1035181,1965-09-10,51,51,M,MUMBAI,54679.08,2,1238.13
C1041130,1962-10-15,54,54,F,MUMBAI,8961.98,3,3393.59
C1014653,1962-01-19,54,54,M,CHENNAI,8632.95,3,1243.59
C1007664,1952-06-12,64,64,M,PUNE,11710.62,3,1452.21
C1049885,1974-10-10,42,42,M,JAIPUR,22693.34,4,4555.42
C1007833,,,42,M,PUNE,8256.91,3,5584.36
C1018902,1977-10-23,39,39,M,GURGAON,6383.22,4,4638.78
C1046662,1959-02-25,57,57,M,NOIDA,41082.89,3,1366.24
C1002271,1977-05-03,39,39,M,HYDERABAD,32681.42,2,740.63
C1039933,1961-12-05,55,55,M,THANE,9171.99,6,9040.28
C1028193,1998-09-13,18,18,M,MUMBAI,122148.12,2,1580.86
C1046736,1973-09-25,43,43,F,GURGAON,1209.30,2,2445.23
C1026358,,,42,F,PUNE,24270.24,3,1540.74
C1006741,1995-01-21,21,21,F,THANE,18465.07,3,1222.82
C1034875,1991-05-25,25,25,M,HYDERABAD,78580.05,1,250.73
C1034188,1984-05-03,32,32,F,NEW DELHI,50665.84,2,2711.64
C1033404,1993-12-14,23,23,M,PATNA,27466.06,2,896.37
C1021494,1972-06-22,44,44,F,PUNE,27955.40,2,291.49
C1000580,1984-07-27,32,32,M,PUNE,10640.08,1,414.43
C1036455,1961-08-28,55,55,M,PUNE,10480.40,3,1432.50
C1006647,1988-03-27,28,28,M,NEW DELHI,11195.54,4,2345.27
C1034257,1964-07-12,52,52,F,PATNA,8627.56,5,2359.48
C1024291,1984-05-28,32,32,M,NEW DELHI,39762.75,4,1290.85
C1039843,1962-04-03,54,54,F,JAIPUR,5148.08,4,2324.22
C1014082,,,42,F,NEW DELHI,12737.40,2,776.75
C1009692,1976-09-06,40,40,M,MUMBAI,15085.01,5,765.94
C1028281,1970-03-19,46,46,M,MUMBAI,20678.93,4,2593.75
C1003396,1992-10-15,24,24,M,AHMEDABAD,3034.59,5,1919.44
C1001022,1956-11-24,60,60,M,PUNE,8493.56,3,6400.07
C1003064,1993-01-04,23,23,F,BANGALORE,17425.61,4,11661.58
C1011794,1958-10-09,58,58,M,MUMBAI,5167.65,3,1103.24
C1013999,1954-12-12,62,62,M,BANGALORE,16880.84,1,1087.05
C1023055,1968-12-11,48,48,M,HYDERABAD,19385.40,3,517.86
C1000220,1979-09-23,37,37,M,HYDERABAD,27138.97,3,1270.00
C1006222,1971-04-26,45,45,M,MUMBAI,3813.58,2,2089.36
C1017382,1986-12-12,30,30,F,KOLKATA,8426.25,2,819.75
C1002332,1996-07-01,20,20,M,NEW DELHI,4792.15,3,1399.35
C1026488,1984-08-11,32,32,F,BANGALORE,39461.05,3,8148.74
C1024815,,,42,M,PUNE,5633.80,2,704.94
C1027767,1989-08-01,27,27,M,BANGALORE,29316.98,3,1117.81
C1007163,,,42,F,BANGALORE,15788.64,2,379.17
C1027611,1979-04-24,37,37,M,BANGALORE,25169.55,2,434.80
C1011978,,,42,M,HYDERABAD,19726.30,5,5567.14
C1041978,1975-03-18,41,41,M,JAIPUR,10168.38,5,2468.46
C1003831,1965-05-20,51,51,F,MUMBAI,14786.66,2,724.56
C1016600,1972-08-24,44,44,M,NOIDA,9491.23,3,1495.28
C1010982,1959-08-07,57,57,M,INDORE,17074.04,3,1638.42
C1042724,1955-04-27,61,61,M,THANE,25995.07,2,739.69
C1042639,1998-09-19,18,18,M,KOLKATA,23898.75,6,3212.21
C1027698,1971-09-05,45,45,M,MUMBAI,11206.88,1,467.85
C1007151,1977-05-27,39,39,M,CHENNAI,121216.32,3,1479.93
C1039739,1986-02-16,30,30,M,HYDERABAD,125380.61,3,415.72
C1037763,1962-01-26,54,54,M,HYDERABAD,3254.24,4,4448.52
C1039228,1966-01-05,50,50,M,MUMBAI,8983.17,3,3638.64
C1009562,1972-06-08,44,44,F,MUMBAI,23665.91,3,6825.80
C1042386,1966-04-16,50,50,F,CHENNAI,6354.54,1,2388.63
C1018382,1953-11-24,63,63,M,MUMBAI,43065.45,3,1076.89
C1043197,1976-06-07,40,40,M,MUMBAI,14065.19,4,2804.46
C1001241,1954-09-06,62,62,F,PUNE,10042.82,1,282.64
C1019283,1982-09-21,34,34,F,PUNE,18722.53,3,1140.10
C1012022,1994-01-03,22,22,M,THANE,17534.54,2,1715.96
C1040261,1976-11-13,40,40,M,MUMBAI,13154.87,6,1926.88
C1019201,1951-07-15,65,65,M,CHENNAI,5586.40,4,1008.42
C1000719,1953-05-04,63,63,M,THANE,11954.88,2,423.51
C1022107,1953-01-15,63,63,M,HYDERABAD,3886.50,2,985.66
C1000868,1969-01-27,47,47,F,THANE,11761.90,5,3322.29
C1047523,1977-08-14,39,39,F,GURGAON,14259.62,5,4300.12
C1020227,1993-07-12,23,23,M,BANGALORE,198329.45,4,2929.90
C1041616,1981-02-23,35,35,M,MUMBAI,10524.12,2,1072.09
C1045129,1961-11-19,55,55,M,GURGAON,20593.25,1,245.21
C1020969,1970-01-04,46,46,M,PUNE,138580.11,3,587.16
C1011394,1981-03-05,35,35,M,BANGALORE,43881.49,2,4338.42
C1024957,1995-02-19,21,21,M,MUMBAI,27060.12,4,1217.78
C1020361,1987-02-18,29,29,M,NEW DELHI,10357.50,2,1964.66
C1002072,1997-04-15,19,19,UNKNOWN,BANGALORE,4918.94,3,1362.61
C1047152,1962-06-20,54,54,M,KOLKATA,49820.22,2,439.82
C1032990,,,42,M,NEW DELHI,43843.44,3,3383.79
C1009002,1995-08-04,21,21,F,BANGALORE,60308.37,3,585.26
C1001716,,,42,M,PUNE,3919.77,2,1319.80
C1046655,1964-04-15,52,52,M,KOLKATA,56459.94,5,2379.70
C1024113,1961-12-26,55,55,M,BANGALORE,6807.48,4,6548.99
C1018729,1969-10-25,47,47,M,GURGAON,11480.71,2,1077.06
C1041268,1956-11-12,60,60,M,CHENNAI,4476.18,4,1447.45
C1009563,1970-10-05,46,46,M,MUMBAI,9516.90,4,1926.43
C1027325,1979-04-07,37,37,M,BANGALORE,26320.87,2,292.81
C1037947,1967-09-23,49,49,M,MUMBAI,13788.80,5,4453.91
C1022835,1957-12-01,59,59,M,KOLKATA,24821.78,2,339.06
C1020119,1955-04-12,61,61,M,NEW DELHI,4872.41,3,4103.43
C1043610,1996-06-02,20,20,M,MUMBAI,1969.84,3,4009.43
C1044405,1954-07-05,62,62,M,NEW DELHI,10446.70,1,460.78
C1012299,,,42,F,BANGALORE,26820.81,3,2402.53
C1006873,1976-12-19,40,40,M,GURGAON,4985.31,4,1198.55
C1022541,1959-10-16,57,57,M,BANGALORE,12246.77,3,730.62
C1032073,1966-06-03,50,50,F,MUMBAI,2476.24,2,2692.50
C1007196,1984-07-02,32,32,F,HYDERABAD,5895.36,1,147.93
C1024579,1965-09-05,51,51,F,KOLKATA,13450.40,4,1121.40
C1001751,1954-12-09,62,62,M,NEW DELHI,25946.47,1,5225.21
C1026078,1988-12-26,28,28,M,NEW DELHI,3376.81,3,1012.74
C1004540,1980-06-26,36,36,M,THANE,24031.81,2,1770.70
C1048899,1953-07-28,63,63,M,THANE,3614.97,6,3331.98
C1028786,,,42,M,NOIDA,7390.14,3,717.57
C1044568,1965-02-21,51,51,M,BANGALORE,8685.52,2,4761.87
C1007945,1953-12-22,63,63,F,MUMBAI,33582.78,3,959.59
C1043701,,,42,M,SURAT,61810.46,3,1104.61
C1014704,1972-09-02,44,44,M,MUMBAI,35617.03,1,1389.83
C1016454,1967-10-03,49,49,M,PUNE,9696.83,1,408.06
C1015758,,,42,M,PATNA,37045.78,2,721.58
C1040248,1989-01-10,27,27,M,LUCKNOW,4692.57,2,552.25
C1036739,1980-11-17,36,36,M,HYDERABAD,16145.98,1,229.69
C1000733,,,42,F,HYDERABAD,10960.95,2,582.53
C1015015,1985-08-10,31,31,F,SURAT,87037.16,3,1258.09
C1023123,1952-05-08,64,64,M,GURGAON,5917.81,3,3209.08
C1003679,1998-12-11,18,18,M,NEW DELHI,35584.42,4,1100.06
C1033980,,,42,M,PATNA,5010.33,5,3822.80
C1020438,,,42,M,GURGAON,13000.64,1,61.45
C1008350,1974-12-21,42,42,M,KOLKATA,6200.88,7,11608.22
C1043472,,,42,M,BANGALORE,21065.62,6,1933.81
C1014516,1992-03-24,24,24,M,BANGALORE,6488.20,5,5766.86
C1013027,1962-10-14,54,54,F,LUCKNOW,72420.24,1,47.00
C1005825,1956-08-03,60,60,M,BANGALORE,19219.13,2,2985.59
C1012449,,,42,M,NEW DELHI,9557.61,5,1413.77
C1015037,1955-11-25,61,61,M,JAIPUR,6426.50,6,2477.02
C1004449,1955-07-11,61,61,M,INDORE,5621.86,2,1802.25
C1013611,1989-08-04,27,27,M,MUMBAI,15298.22,3,197.68
C1019259,,,42,M,HYDERABAD,58193.90,1,1166.75
C1038631,1975-05-19,41,41,M,BANGALORE,30122.95,4,4594.39
C1023002,1952-04-04,64,64,M,INDORE,23908.89,5,5976.88
C1011603,1975-11-21,41,41,M,KOLKATA,12982.04,1,897.24
C1006856,1964-06-02,52,52,F,BANGALORE,6272.98,3,2778.34
C1011000,1972-01-07,44,44,M,HYDERABAD,40174.02,10,8717.41
C1001685,1988-04-08,28,28,M,HYDERABAD,5724.78,3,1096.01
C1000764,1986-12-22,30,30,M,KOLKATA,49405.98,7,3927.39
C1016178,1958-05-06,58,58,M,NOIDA,46959.56,2,9968.76
C1023581,1976-11-19,40,40,M,AHMEDABAD,10950.81,3,2786.73
C1024669,1975-07-20,41,41,M,THANE,32602.97,1,161.36
C1013201,1993-07-11,23,23,M,NEW DELHI,10941.77,2,589.15
C1011371,1998-02-16,18,18,M,PUNE,2967.28,2,764.09
C1045380,1992-10-10,24,24,M,MUMBAI,17112.79,2,5229.65
C1041741,1991-02-19,25,25,M,GURGAON,6923.89,4,1373.99
C1046630,,,42,M,AHMEDABAD,30138.76,3,575.14
C1029513,1982-09-18,34,34,M,NEW DELHI,7429.10,3,3157.49
C1044497,1988-12-11,28,28,M,BANGALORE,6478.31,5,31864.33
C1004905,1975-04-20,41,41,M,BANGALORE,11455.42,2,2303.56
C1033685,1971-01-16,45,45,M,NEW DELHI,5727.05,2,322.80
C1007985,1985-11-07,31,31,M,LUCKNOW,9597.06,1,2003.47
C1022406,1967-11-19,49,49,F,CHENNAI,4299.25,4,736.57
C1004038,1978-09-07,38,38,F,MUMBAI,27722.77,3,527.26
C1048807,1970-12-14,46,46,M,NEW DELHI,10621.47,1,287.50
C1015848,1969-10-17,47,47,F,INDORE,37385.13,2,2940.33
C1048857,1972-05-25,44,44,M,HYDERABAD,200766.60,2,421.50
C1012324,1960-07-04,56,56,F,BANGALORE,11257.42,2,3496.08
C1034620,1966-02-16,50,50,F,MUMBAI,9096.58,2,714.83
C1037509,1974-08-26,42,42,M,PUNE,47338.18,2,704.76
C1004752,1959-09-02,57,57,M,JAIPUR,60784.94,2,604.84
C1038362,,,42,F,SURAT,79352.04,5,3159.60
C1024773,1971-12-26,45,45,M,NEW DELHI,13720.32,3,1738.49
C1023357,,,42,M,BANGALORE,6652.17,4,4448.30
C1002921,1989-02-12,27,27,M,MUMBAI,24464.84,1,1326.64
C1014125,1986-04-12,30,30,F,KOLKATA,19847.59,2,349.59
C1008389,1977-01-06,39,39,F,HYDERABAD,9938.56,3,447.85
C1000606,1952-05-06,64,64,M,BANGALORE,44374.40,2,698.47
C1001105,1980-06-10,36,36,M,PUNE,8898.19,2,152.28
C1030398,1958-06-23,58,58,F,THANE,5891.66,1,2238.41
C1020948,,,42,M,HYDERABAD,65830.27,6,4848.51
C1035944,1976-11-19,40,40,M,GURGAON,12737.20,4,1256.40
C1047915,1962-08-23,54,54,M,KOLKATA,11476.61,1,491.41
C1037768,1973-10-16,43,43,M,GURGAON,9016.81,2,1146.01
C1017558,1961-08-17,55,55,F,SURAT,30700.34,2,3946.46
C1028325,,,42,M,NEW DELHI,12615.89,3,2234.08
C1015133,1971-10-14,45,45,F,MUMBAI,11691.73,3,1661.27
C1005467,,,42,F,AHMEDABAD,65836.07,2,693.73
C1002535,1970-08-03,46,46,M,BANGALORE,65809.37,4,1720.10
C1026324,1997-12-26,19,19,F,MUMBAI,17684.93,3,1104.98
C1035874,1984-11-01,32,32,M,NEW DELHI,1715.11,1,1360.94
C1021895,,,42,M,MUMBAI,22899.36,3,6441.72
C1012677,1991-11-11,25,25,F,BANGALORE,20672.45,1,528.61
C1002712,,,42,M,PUNE,10063.50,5,2377.35
C1029236,1995-06-04,21,21,M,GURGAON,12608.27,4,3058.34
C1007439,1971-03-07,45,45,M,BANGALORE,15502.79,1,1720.25
C1003108,,,42,M,CHENNAI,13319.84,4,1623.12
C1011953,1980-08-14,36,36,UNKNOWN,BANGALORE,12111.91,3,995.84
C1014509,1995-05-11,21,21,M,KOLKATA,38207.52,1,1024.77
C1021695,1965-05-01,51,51,F,CHENNAI,295409.60,3,3192.94
C1034889,1967-07-12,49,49,M,HYDERABAD,13986.24,4,8142.24
C1023019,,,42,M,HYDERABAD,15516.88,2,5233.25
C1025161,1990-06-13,26,26,M,THANE,18844.86,3,2826.67
C1014500,1965-02-07,51,51,F,SURAT,3837.43,2,1434.28
C1015413,1958-01-02,58,58,M,NOIDA,24456.70,2,2223.53
C1019755,1960-07-18,56,56,F,GURGAON,74392.79,1,1280.31
C1037310,,,42,M,HYDERABAD,32353.88,2,1720.27
C1038018,1963-10-25,53,53,M,MUMBAI,16132.96,4,1465.83
C1030731,1960-02-13,56,56,M,KOLKATA,15477.25,3,3369.83
C1030123,1976-02-20,40,40,F,CHENNAI,18421.26,2,2871.14
C1038819,1962-02-04,54,54,F,MUMBAI,5201.41,2,444.22
C1021765,1976-01-26,40,40,M,BANGALORE,5565.47,3,308.50
C1037686,1982-02-22,34,34,F,NEW DELHI,44576.73,5,2892.34
C1042147,1985-03-03,31,31,F,GURGAON,5506.33,1,48.17
C1023649,,,42,F,AHMEDABAD,8898.14,2,693.27
C1037104,1988-03-16,28,28,F,HYDERABAD,37842.28,1,866.54
C1030419,1965-11-06,51,51,F,HYDERABAD,4824.87,2,5187.07
C1015943,1957-07-19,59,59,M,NEW DELHI,14297.57,1,666.21
C1038858,1972-01-22,44,44,M,JAIPUR,3765.44,2,973.20
C1021399,1961-02-18,55,55,F,CHENNAI,9750.80,3,636.57
C1042948,1967-12-24,49,49,M,NOIDA,4256.81,6,4412.92
C1022736,1953-09-07,63,63,M,BANGALORE,74437.64,2,931.92
C1030058,1975-07-05,41,41,M,NEW DELHI,67535.05,2,319.08
C1023284,1955-12-09,61,61,M,NEW DELHI,77322.67,3,747.41
C1044198,1976-02-21,40,40,UNKNOWN,MUMBAI,3315.03,1,38.56
C1008650,1983-09-19,33,33,M,MUMBAI,22663.48,3,4177.78
C1048983,1989-04-04,27,27,M,BANGALORE,27860.49,3,386.86
C1041279,1958-08-04,58,58,M,NOIDA,1920.50,1,2314.15
C1019126,,,42,M,INDORE,4610.81,1,605.27
C1022331,,,42,M,GURGAON,35480.51,3,1029.36
C1047267,1998-11-01,18,18,F,BANGALORE,6507.21,6,1763.51
C1033414,1962-08-02,54,54,M,MUMBAI,22341.67,2,991.50
C1022170,1952-09-11,64,64,M,HYDERABAD,5394.47,2,863.63
C1048071,1973-03-07,43,43,M,MUMBAI,30682.30,2,754.75
C1021799,,,42,UNKNOWN,BANGALORE,27890.87,2,1148.36
C1009505,1971-01-12,45,45,M,THANE,13505.42,3,2270.97
C1000930,1987-05-28,29,29,M,NEW DELHI,44712.12,3,7080.03
C1007641,1965-06-16,51,51,M,NEW DELHI,10716.04,2,1331.04
C1042627,1962-01-07,54,54,M,MUMBAI,15040.48,1,651.39
C1035111,1954-12-19,62,62,F,CHENNAI,13422.31,2,1603.72
C1034878,1971-02-01,45,45,F,NEW DELHI,5291.44,3,1402.91
C1030962,1974-01-04,42,42,F,NEW DELHI,30048.23,1,3027.96
C1044190,1960-06-23,56,56,M,MUMBAI,18278.24,1,448.99
C1044050,1993-02-11,23,23,M,MUMBAI,37189.47,4,1788.42
C1002720,1982-07-03,34,34,M,HYDERABAD,7011.58,3,1794.06
C1010060,1966-01-01,50,50,M,JAIPUR,65425.02,6,3591.48
C1025788,1995-11-02,21,21,M,NEW DELHI,5926.39,5,1751.24
C1046213,,,42,M,CHENNAI,17957.81,5,2858.38
C1023360,1976-02-22,40,40,F,BANGALORE,39033.88,3,1231.12
C1033653,1994-09-20,22,22,M,PUNE,25138.56,1,899.49
C1003712,1953-02-20,63,63,M,MUMBAI,15903.28,3,2466.10
C1017623,1955-01-20,61,61,F,MUMBAI,25601.06,6,2002.36
C1028790,1986-10-11,30,30,M,GURGAON,10898.61,4,2718.68
C1013129,1970-01-28,46,46,M,AHMEDABAD,24019.30,3,518.48
C1023880,1963-11-03,53,53,UNKNOWN,THANE,24726.63,1,1187.44
C1023904,1952-09-16,64,64,M,KOLKATA,8722.07,4,2412.99
C1029999,,,42,M,NEW DELHI,173723.95,5,1509.18
C1044669,1986-11-19,30,30,F,CHENNAI,13611.87,2,329.73
C1017486,1966-07-01,50,50,F,BANGALORE,21981.29,3,1568.55
C1037214,1972-05-26,44,44,F,SURAT,28481.57,3,489.21
C1027953,1983-12-09,33,33,M,BANGALORE,9609.17,1,483.07
C1002112,1959-08-26,57,57,M,MUMBAI,2527.17,2,173.79
C1044834,1968-11-16,48,48,M,CHENNAI,22615.92,3,1155.22
C1024256,1987-10-05,29,29,M,CHENNAI,20510.07,4,961.45
C1004610,1967-11-19,49,49,M,NOIDA,30410.46,6,6171.10
C1008026,1962-10-10,54,54,M,NEW DELHI,13772.55,2,705.66
C1007261,1991-09-06,25,25,F,PUNE,10323.22,2,4656.80
C1014999,1978-10-09,38,38,F,AHMEDABAD,18935.80,4,5989.98
C1013911,1970-07-11,46,46,M,BANGALORE,7847.25,5,5424.10
C1020081,1962-07-03,54,54,M,BANGALORE,41046.77,6,4320.46
C1008266,1951-01-19,65,65,M,THANE,14319.35,2,915.48
C1032917,1980-10-14,36,36,M,NEW DELHI,9192.51,2,1736.36
C1025820,1998-08-08,18,18,M,MUMBAI,4302.51,2,887.74
C1043632,,,42,M,MUMBAI,38198.07,4,1627.97
C1003179,1977-04-07,39,39,M,KOLKATA,63627.77,3,793.51
C1037399,1965-02-18,51,51,M,NEW DELHI,13862.64,4,5888.65
C1002789,1961-04-27,55,55,M,BANGALORE,10006.02,5,2688.59
C1021233,1995-05-11,21,21,M,BANGALORE,3918.92,3,860.44
C1007520,1978-08-24,38,38,M,NOIDA,46435.44,3,601.04
C1022558,1982-07-28,34,34,M,NEW DELHI,123082.73,3,1368.44
C1022709,1985-07-10,31,31,M,NEW DELHI,12502.48,3,1651.49
C1022940,1977-11-23,39,39,M,CHENNAI,8741.48,3,3230.98
C1004569,1960-06-26,56,56,M,CHENNAI,13765.21,1,7759.98
C1027706,1981-08-12,35,35,F,PUNE,7293.47,4,1831.47
C1013588,,,42,M,KOLKATA,18292.99,3,2099.04
C1021760,1992-04-05,24,24,M,GURGAON,13377.40,2,640.83
C1019682,1997-10-28,19,19,F,PUNE,16012.80,3,6645.99
C1039543,1980-08-24,36,36,M,MUMBAI,2123.75,3,1418.47
C1044073,1965-03-12,51,51,M,GURGAON,10111.51,1,2710.41
C1010475,1994-01-02,22,22,F,BANGALORE,3384.44,2,665.17
C1001906,1979-08-24,37,37,M,NEW DELHI,25080.62,7,3829.51
C1049325,1995-08-08,21,21,F,AHMEDABAD,4000.46,2,352.83
C1021422,1953-12-13,63,63,M,CHENNAI,2801.45,4,1724.32
C1024237,1988-03-27,28,28,M,THANE,13892.83,2,419.53
C1010587,1984-11-11,32,32,F,MUMBAI,120600.59,2,963.00
C1011808,1986-08-12,30,30,M,PATNA,13332.47,1,1010.91
C1044450,1956-08-28,60,60,M,MUMBAI,70473.21,4,635.74
C1018901,1989-01-02,27,27,M,MUMBAI,24109.85,4,4256.43
C1035539,1989-08-13,27,27,M,GURGAON,45733.21,1,306.83
C1044372,1953-08-18,63,63,M,MUMBAI,62098.70,2,185.26
C1049366,1954-02-04,62,62,M,MUMBAI,31037.24,2,1055.42
C1009193,1955-07-24,61,61,M,CHENNAI,7295.99,3,675.44
C1038909,1956-04-10,60,60,F,CHENNAI,8085.83,7,4281.67
C1011188,1956-08-12,60,60,M,NEW DELHI,7622.83,1,420.38
C1021869,1976-01-12,40,40,F,PUNE,96167.64,2,1794.45
C1037992,1969-05-22,47,47,M,NEW DELHI,22122.39,3,1121.44
C1044011,1986-12-25,30,30,M,NEW DELHI,28699.25,1,194.48
C1018257,1970-11-20,46,46,F,BANGALORE,7108.17,3,2543.17
C1017588,1978-07-03,38,38,M,CHENNAI,28891.88,2,213.94
C1028625,1994-02-25,22,22,M,KOLKATA,8461.55,3,3770.48
C1044706,1983-05-08,33,33,UNKNOWN,AHMEDABAD,17737.72,1,50.75
C1044028,1992-09-19,24,24,F,BANGALORE,11618.82,5,2305.28
C1005330,1970-02-03,46,46,M,HYDERABAD,8126.26,2,2348.82
C1006589,1982-02-22,34,34,F,KOLKATA,23887.94,2,2001.40
C1018875,1960-12-06,56,56,M,MUMBAI,242174.70,3,2739.48
C1042415,1953-09-23,63,63,M,GURGAON,7892.43,1,41.93
C1042484,1952-08-13,64,64,F,MUMBAI,5383.85,1,474.06
C1000726,1952-05-16,64,64,M,HYDERABAD,1527.61,2,9952.80
C1043406,1965-10-21,51,51,M,MUMBAI,11495.40,5,7252.05
C1036929,1958-08-17,58,58,F,BANGALORE,62329.14,5,2933.24
C1030209,1997-01-03,19,19,F,MUMBAI,24457.76,2,1239.83
C1011860,1978-12-16,38,38,M,MUMBAI,22766.96,2,386.74
C1038218,1965-05-24,51,51,M,MUMBAI,12520.45,2,360.46
C1028031,1979-03-28,37,37,M,NEW DELHI,3444.12,1,613.77
C1037834,1974-01-19,42,42,M,MUMBAI,13007.41,1,164.67
C1001717,1964-09-23,52,52,M,MUMBAI,118756.74,3,1310.05
